_COLLISION ID,BOROUGH NAME,BOROUGH NUMBER,EASTING,NORTHING,_CASUALTY ID,_CASUALTY CLASS,CASUALTY GENDER,CASUALTY AGE (5 YEAR BANDS),CASUALTY AGE,_CASUALTY COUNT,_CASUALTY SEVERITY,PEDESTRIAN LOCATION,PEDESTRIAN MOVEMENT,CASUALTY MODE OF TRAVEL,_COLLISION DATE
1230466498,Brent,28,524607,184660,1,Pedestrian,Female,15-19,17.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-16
1230466500,Croydon,20,532141,166036,1,Pedestrian,Male,60-64,64.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-16
1230466505,Waltham Forest,13,536622,188139,1,Pedestrian,Female,55-59,55.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-14
1230466514,Barnet,30,522909,187030,1,Pedestrian,Male,45-49,46.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-16
1230466544,Hammersmith & Fulham,11,523517,179804,1,Pedestrian,Female,15-19,19.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-09-17
1230466576,Ealing,27,512705,180132,1,Pedestrian,Female,55-59,55.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-17
1230466592,Southwark,8,532751,176734,1,Pedestrian,Male,25-29,27.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-14
1230466610,Westminster,1,529640,180670,1,Pedestrian,Male,25-29,26.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-17
1230466615,Tower Hamlets,5,536035,183138,1,Pedestrian,Female,60-64,61.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-17
1230466622,Barnet,30,524658,196441,1,Pedestrian,Female,40-44,42.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-17
1230466631,Hammersmith & Fulham,11,525376,177226,1,Pedestrian,Male,50-54,50.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-11
1230466648,Bromley,19,547175,167550,1,Pedestrian,Female,14-Oct,14.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-17
1230466676,Ealing,27,512820,180335,1,Pedestrian,Male,25-29,25.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-09-17
1230466677,Ealing,27,512872,180261,1,Pedestrian,Female,30-34,33.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-09-17
1230466727,Wandsworth,10,525885,173176,1,Pedestrian,Female,45-49,45.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-18
1230466731,Barking & Dagenham,16,549042,185012,1,Pedestrian,Male,35-39,36.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-18
1230466799,Lambeth,9,529618,173908,1,Pedestrian,Female,30-34,34.0,1,Slight,In Centre Of Carriageway,In Rd Not Crossing,Pedestrian,2023-09-17
1230466856,Bexley,18,552243,175100,1,Pedestrian,Male,40-44,43.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-18
1230466867,Islington,3,529162,185863,1,Pedestrian,Female,70-74,71.0,1,Serious,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-18
1230466901,Westminster,1,529363,180934,2,Pedestrian,Female,50-54,53.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-15
1230466941,Kensington & Chelsea,12,526981,177915,2,Pedestrian,Female,0-4,3.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-16
1230466976,Croydon,20,532360,168389,1,Pedestrian,Male,40-44,40.0,1,Serious,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-09-19
1230466985,Hackney,4,533657,187099,1,Pedestrian,Female,35-39,39.0,1,Serious,Crossing Road In Zig-Zag App,From Drivers N/Side,Pedestrian,2023-09-12
1230467014,Wandsworth,10,524919,174581,1,Pedestrian,Male,30-34,32.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-19
1230467031,Redbridge,14,546512,188332,1,Pedestrian,Female,15-19,16.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-19
1230467061,Enfield,32,528665,192292,1,Pedestrian,Female,25-29,26.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-19
1230467069,Ealing,27,519921,180199,1,Pedestrian,Female,30-34,30.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-18
1230467079,Brent,28,520157,186158,1,Pedestrian,Female,25-29,27.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-20
1230467142,Westminster,1,530303,179780,1,Pedestrian,Female,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-20
1230467145,Barnet,30,521880,190503,1,Pedestrian,Male,15-19,19.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-12
1230467164,Hackney,4,533974,186042,1,Pedestrian,Female,30-34,31.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-20
1230467166,Islington,3,532377,182852,1,Pedestrian,Male,55-59,57.0,1,Serious,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2023-09-20
1230467170,Redbridge,14,543834,185875,1,Pedestrian,Male,5-Sep,6.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-20
1230467183,Southwark,8,535680,178835,1,Pedestrian,Female,60-64,61.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-20
1230467186,Hillingdon,26,507664,182508,1,Pedestrian,Male,35-39,39.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-20
1230467215,Westminster,1,527111,182703,1,Pedestrian,Female,70-74,73.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-14
1230467235,Islington,3,529154,185874,1,Pedestrian,Male,75-79,76.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-09-20
1230467248,Wandsworth,10,527846,172167,1,Pedestrian,Male,5-Sep,6.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-20
1230467265,Brent,28,518611,185931,1,Pedestrian,Male,45-49,49.0,1,Slight,In Centre Of Carriageway,From Drivers O/Side,Pedestrian,2023-09-20
1230467270,Southwark,8,531570,179462,1,Pedestrian,Male,50-54,54.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-20
1230467283,Redbridge,14,543661,186215,1,Pedestrian,Female,25-29,27.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-20
1230467294,Kingston-Upon-Thames,23,521275,168530,1,Pedestrian,Female,60-64,63.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-21
1230467300,Ealing,27,516742,180318,1,Pedestrian,Female,30-34,31.0,1,Slight,In Centre Of Carriageway,From Drivers N/Side Msk,Pedestrian,2023-09-20
1230467308,Hillingdon,26,510247,186947,1,Pedestrian,Female,35-39,38.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-21
1230467324,Barnet,30,526967,195726,1,Pedestrian,Male,Unknown,,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-20
1230467326,Barnet,30,526981,189398,1,Pedestrian,Male,Unknown,,1,Slight,In Centre Of Carriageway,Unknown Or Other,Pedestrian,2023-09-20
1230467351,Bromley,19,534707,169209,1,Pedestrian,Male,55-59,57.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-21
1230467352,Southwark,8,534970,177452,1,Pedestrian,Female,55-59,56.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-21
1230467362,Tower Hamlets,5,535511,181907,1,Pedestrian,Female,35-39,38.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-21
1230467363,Haringey,31,533508,188898,1,Pedestrian,Male,35-39,39.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-09-21
1230467368,Bexley,18,546377,171749,1,Pedestrian,Female,25-29,26.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-19
1230467371,Westminster,1,525854,180984,1,Pedestrian,Male,60-64,60.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-20
1230467381,Kensington & Chelsea,12,524892,179199,1,Pedestrian,Female,65-69,66.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-19
1230467403,Croydon,20,533856,168311,1,Pedestrian,Female,15-19,16.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-09-21
1230467435,Bexley,18,546186,174485,1,Pedestrian,Female,50-54,52.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-21
1230467443,Ealing,27,516771,180018,1,Pedestrian,Female,14-Oct,11.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-21
1230467446,Greenwich,6,543602,178925,1,Pedestrian,Female,30-34,34.0,1,Slight,In Centre Of Carriageway,In Rd Back To Traffic,Pedestrian,2023-09-21
1230467448,Hillingdon,26,509365,181782,1,Pedestrian,Male,5-Sep,5.0,1,Serious,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-09-05
1230467452,Camden,2,528395,186109,1,Pedestrian,Female,50-54,50.0,1,Slight,Crossing Road In Zig-Zag App,From Drivers O/Side,Pedestrian,2023-09-21
1230467463,Bexley,18,549267,175251,1,Pedestrian,Female,15-19,16.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-21
1230467472,Hackney,4,536680,185473,1,Pedestrian,Male,25-29,29.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-07-09
1230467490,Islington,3,530627,184460,1,Pedestrian,Male,40-44,43.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-21
1230467499,Kensington & Chelsea,12,524013,182058,2,Pedestrian,Female,55-59,57.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-21
1230467503,Havering,15,552994,185781,1,Pedestrian,Female,45-49,49.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-21
1230467509,Hammersmith & Fulham,11,524466,178135,1,Pedestrian,Male,14-Oct,11.0,1,Slight,In Centre Of Carriageway,Unknown Or Other,Pedestrian,2023-09-21
1230467512,Brent,28,523551,186055,1,Pedestrian,Female,60-64,60.0,1,Slight,In Road - Not Crossing,In Rd Back To Traffic,Pedestrian,2023-09-21
1230467524,Haringey,31,533708,189958,1,Pedestrian,Female,25-29,27.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-21
1230467570,Kensington & Chelsea,12,525400,178858,1,Pedestrian,Male,50-54,54.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-09-22
1230467613,Newham,17,538776,184809,1,Pedestrian,Female,0-4,3.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-21
1230467620,Redbridge,14,546037,192045,1,Pedestrian,Female,75-79,75.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-12
1230467646,Barking & Dagenham,16,550384,184407,1,Pedestrian,Female,5-Sep,9.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-22
1230467662,Lewisham,7,540070,171716,1,Pedestrian,Male,20-24,24.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-22
1230467687,Islington,3,531940,184810,2,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-22
1230467695,Westminster,1,528877,180220,2,Pedestrian,Female,40-44,40.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-22
1230467700,Lewisham,7,536490,175764,1,Pedestrian,Female,35-39,38.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-15
1230467727,Ealing,27,514457,182369,1,Pedestrian,Male,25-29,26.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-22
1230467781,Barnet,30,527755,194002,1,Pedestrian,Male,70-74,74.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-23
1230467782,Bromley,19,541193,168330,1,Pedestrian,Male,35-39,35.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-22
1230467787,Kensington & Chelsea,12,525851,179376,1,Pedestrian,Female,65-69,68.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-23
1230467798,Newham,17,539115,185478,1,Pedestrian,Female,75-79,75.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-23
1230467810,Barnet,30,521705,188453,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-23
1230467830,Haringey,31,530937,189465,1,Pedestrian,Male,70-74,73.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-09-23
1230467839,Lewisham,7,538270,175366,1,Pedestrian,Male,14-Oct,13.0,1,Slight,In Road - Not Crossing,Unknown Or Other,Pedestrian,2023-09-23
1230467849,Tower Hamlets,5,533566,181705,1,Pedestrian,Male,80-84,81.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-23
1230467867,Sutton,21,527536,166717,1,Pedestrian,Female,5-Sep,9.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-23
1230467872,Sutton,21,525415,164689,1,Pedestrian,Male,14-Oct,11.0,1,Slight,Crossing Road Within 50m Xing,From Drivers O/Side,Pedestrian,2023-09-23
1230467884,Waltham Forest,13,538477,185982,1,Pedestrian,Male,15-19,15.0,1,Slight,Crossing Road (Not On Xing),Unknown Or Other,Pedestrian,2023-09-23
1230467885,Kingston-Upon-Thames,23,519650,169843,1,Pedestrian,Male,35-39,36.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-23
1230467931,Kensington & Chelsea,12,525675,178856,1,Pedestrian,Female,35-39,36.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-09-24
1230467952,Kensington & Chelsea,12,524630,179043,1,Pedestrian,Male,40-44,41.0,1,Slight,Crossing Road Within 50m Xing,Unknown Or Other,Pedestrian,2023-09-24
1230467977,Newham,17,539143,184934,1,Pedestrian,Female,30-34,31.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-24
1230467995,Camden,2,530489,181291,1,Pedestrian,Female,70-74,73.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-23
1230467997,Waltham Forest,13,537947,186939,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-24
1230468026,Westminster,1,528346,181551,1,Pedestrian,Female,20-24,24.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-22
1230468056,Croydon,20,531331,169384,1,Pedestrian,Male,25-29,25.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-25
1230468062,Lambeth,9,531015,175304,1,Pedestrian,Male,55-59,55.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-09-25
1230468070,Hillingdon,26,508073,181149,1,Pedestrian,Male,Unknown,,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-25
1230468076,Westminster,1,529911,181019,1,Pedestrian,Male,45-49,45.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-09-25
1230468084,Enfield,32,533302,192203,1,Pedestrian,Female,30-34,31.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-19
1230468088,Hounslow,25,512837,172042,1,Pedestrian,Male,20-24,22.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-13
1230468091,Hounslow,25,521394,177739,1,Pedestrian,Male,15-19,18.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-25
1230468140,Haringey,31,531967,190701,1,Pedestrian,Female,40-44,44.0,1,Slight,In Centre Of Carriageway,In Rd Facing Traffic,Pedestrian,2023-09-25
1230468153,Richmond-Upon-Thames,24,517773,174706,1,Pedestrian,Female,60-64,64.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-24
1230468169,Newham,17,542352,184285,1,Pedestrian,Male,40-44,40.0,1,Serious,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-20
1230468179,Haringey,31,528479,188947,1,Pedestrian,Male,55-59,57.0,1,Serious,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-22
1230468181,Lambeth,9,531003,175279,4,Pedestrian,Male,Unknown,,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-25
1230468243,Greenwich,6,542722,174427,1,Pedestrian,Male,60-64,64.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side Msk,Pedestrian,2023-09-25
1230468273,Hackney,4,533610,184796,1,Pedestrian,Male,40-44,42.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-25
1230468316,Haringey,31,528022,188474,1,Pedestrian,Female,35-39,36.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-26
1230468336,Merton,22,525661,170499,1,Pedestrian,Female,55-59,55.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-26
1230468344,Lewisham,7,539664,175052,1,Pedestrian,Female,14-Oct,11.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2023-09-26
1230468350,Richmond-Upon-Thames,24,513210,174308,1,Pedestrian,Male,20-24,23.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-23
1230468363,Ealing,27,517485,179170,1,Pedestrian,Female,45-49,49.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-26
1230468380,Lambeth,9,531269,180431,1,Pedestrian,Female,45-49,46.0,1,Slight,In Road - Not Crossing,In Rd Not Crossing,Pedestrian,2023-09-26
1230468385,Enfield,32,534983,199723,1,Pedestrian,Female,65-69,68.0,1,Slight,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-09-26
1230468400,Croydon,20,531330,167694,1,Pedestrian,Female,75-79,75.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-26
1230468409,Barking & Dagenham,16,544657,184580,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-26
1230468434,Lambeth,9,530534,179662,1,Pedestrian,Female,45-49,45.0,1,Slight,In Centre Of Carriageway,From Drivers N/Side,Pedestrian,2023-09-26
1230468437,Newham,17,540553,184989,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-26
1230468453,Tower Hamlets,5,534506,181318,1,Pedestrian,Male,45-49,48.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-09-26
1230468462,Enfield,32,537361,198855,1,Pedestrian,Male,0-4,4.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-26
1230468491,Bexley,18,546385,172530,1,Pedestrian,Male,14-Oct,14.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-26
1230468492,Lewisham,7,539656,176271,1,Pedestrian,Male,60-64,64.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-26
1230468545,Tower Hamlets,5,535069,181925,1,Pedestrian,Female,50-54,53.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-27
1230468589,Hackney,4,533469,185051,1,Pedestrian,Female,35-39,38.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-27
1230468649,Redbridge,14,543653,186223,1,Pedestrian,Male,35-39,36.0,1,Slight,Crossing Road On Ped Xing,Unknown Or Other,Pedestrian,2023-09-27
1230468650,Waltham Forest,13,537397,188763,1,Pedestrian,Male,40-44,40.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side Msk,Pedestrian,2023-09-27
1230468659,Barking & Dagenham,16,547677,183989,1,Pedestrian,Female,35-39,38.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-27
1230468670,Waltham Forest,13,537300,192788,1,Pedestrian,Male,14-Oct,10.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side,Pedestrian,2023-09-27
1230468675,Greenwich,6,540964,176118,1,Pedestrian,Female,35-39,37.0,1,Serious,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-27
1230468683,Wandsworth,10,527165,175352,1,Pedestrian,Male,45-49,48.0,1,Slight,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-27
1230468719,Barnet,30,522341,189736,1,Pedestrian,Female,14-Oct,13.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-28
1230468736,Kingston-Upon-Thames,23,522093,166194,1,Pedestrian,Male,35-39,38.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-28
1230468737,Camden,2,527400,185024,1,Pedestrian,Female,60-64,61.0,1,Serious,Crossing Road Within 50m Xing,From Drivers N/Side,Pedestrian,2023-09-28
1230468826,Westminster,1,526872,181378,1,Pedestrian,Female,75-79,76.0,1,Serious,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-28
1230468833,Wandsworth,10,527921,175586,1,Pedestrian,Female,25-29,25.0,1,Slight,Crossing Road (Not On Xing),From Drivers N/Side Msk,Pedestrian,2023-09-28
1230468836,Islington,3,529690,187041,1,Pedestrian,Male,20-24,24.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-27
1230468839,Newham,17,542926,182224,1,Pedestrian,Male,65-69,67.0,1,Slight,Crossing Road On Ped Xing,From Drivers N/Side,Pedestrian,2023-09-28
1230468863,Newham,17,541013,184755,1,Pedestrian,Male,45-49,46.0,1,Slight,Crossing Road (Not On Xing),From Drivers O/Side,Pedestrian,2023-09-28
1230468866,Redbridge,14,540171,190402,1,Pedestrian,Female,25-29,26.0,1,Serious,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-28
1230468883,Hillingdon,26,512351,185908,1,Pedestrian,Male,25-29,29.0,1,Serious,Crossing Road In Zig-Zag Exit,From Drivers O/Side,Pedestrian,2023-09-28
1230468884,Croydon,20,535872,162736,1,Pedestrian,Male,15-19,18.0,1,Slight,Crossing Road On Ped Xing,From Drivers O/Side,Pedestrian,2023-09-29
1230468919,Havering,15,553735,192126,1,Pedestrian,Male,60-64,61.0,1,Slight,In Road - Not Crossing,In Rd Facing Traffic,Pedestrian,2023-09-29
1230468990,Barnet,30,524436,190015,1,Pedestrian,Male,25-29,28.0,1,Serious,Unknown Or Other,Unknown Or Other,Pedestrian,2023-09-16
1230469005,Tower Hamlets,5,537268,182744,1,Pedestrian,Male,45-49,48.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-28
1230469019,Brent,28,518167,184386,1,Pedestrian,Female,70-74,71.0,1,Slight,On Footpath - Verge,Unknown Or Other,Pedestrian,2023-09-25
